MAE:0.05263186573780283 MAPE:49.655681246214066 MSE:0.004233741363517809
2016-04-04 00:00:00	0.25258567929267883 0.24170875549316406 0.2113603949546814 0.2452906370162964 0.22779084742069244 0.27459949254989624 0.22690600156784058
2016-04-04 01:00:00	0.2676559090614319 0.2489316463470459 0.2168455421924591 0.2501254081726074 0.22791728377342224 0.2773430347442627 0.23418575525283813
2016-04-04 02:00:00	0.2732597589492798 0.2558843195438385 0.22056464850902557 0.2533724009990692 0.23182901740074158 0.2822628915309906 0.23755347728729248
2016-04-04 03:00:00	0.26408904790878296 0.2519470155239105 0.21732401847839355 0.2505735158920288 0.2314055860042572 0.2807711362838745 0.23247891664505005
2016-04-04 04:00:00	0.2469175159931183 0.23815646767616272 0.2061552107334137 0.239081472158432 0.22262001037597656 0.2708986699581146 0.22224947810173035
2016-04-04 05:00:00	0.22788789868354797 0.22282159328460693 0.19460296630859375 0.225225031375885 0.2113201916217804 0.258588045835495 0.2127261608839035
2016-04-04 06:00:00	0.20907235145568848 0.20730625092983246 0.18885865807533264 0.21563556790351868 0.20473435521125793 0.2491360455751419 0.2050275355577469
2016-04-04 07:00:00	0.1660310924053192 0.16331467032432556 0.15798445045948029 0.17646268010139465 0.1662488579750061 0.20220240950584412 0.16382542252540588
2016-04-04 08:00:00	0.12245325744152069 0.11869966238737106 0.11230479925870895 0.12013696879148483 0.11466652154922485 0.14667679369449615 0.11285517364740372
2016-04-04 09:00:00	0.09805203974246979 0.09645392000675201 0.09428724646568298 0.10227726399898529 0.09852878749370575 0.12380018830299377 0.0905437022447586
2016-04-04 10:00:00	0.0967961847782135 0.09707603603601456 0.09576627612113953 0.1019391417503357 0.10439444333314896 0.12776820361614227 0.0928088054060936
2016-04-04 11:00:00	0.10350453853607178 0.10597783327102661 0.10320433974266052 0.10956859588623047 0.11356592178344727 0.13888050615787506 0.10303427278995514
2016-04-04 12:00:00	0.10696922242641449 0.10992629081010818 0.10582106560468674 0.11478989571332932 0.11637187749147415 0.14441955089569092 0.10679139941930771
2016-04-04 13:00:00	0.1082727313041687 0.10988929867744446 0.10597210377454758 0.11635149270296097 0.11550427973270416 0.14539247751235962 0.10763221979141235
2016-04-04 14:00:00	0.10794335603713989 0.10717035830020905 0.10462230443954468 0.11362600326538086 0.11140237748622894 0.14112931489944458 0.10632023215293884
2016-04-04 15:00:00	0.10976901650428772 0.10454661399126053 0.10592745244503021 0.10965670645236969 0.10995084047317505 0.13700494170188904 0.1087082028388977
2016-04-04 16:00:00	0.11209926754236221 0.10542654246091843 0.10592517256736755 0.10977638512849808 0.10508620738983154 0.13347460329532623 0.10619491338729858
2016-04-04 17:00:00	0.1126323938369751 0.10594329237937927 0.10535617917776108 0.11003081500530243 0.1042400524020195 0.128263920545578 0.10317496210336685
2016-04-04 18:00:00	0.0971212238073349 0.09274089336395264 0.09316499531269073 0.09357571601867676 0.0904209092259407 0.11382762342691422 0.09029829502105713
2016-04-04 19:00:00	0.0912952572107315 0.08719462156295776 0.08839912712574005 0.08763712644577026 0.08528894186019897 0.10832138359546661 0.08494903147220612
2016-04-04 20:00:00	0.08915936946868896 0.085600346326828 0.08688941597938538 0.08495044708251953 0.08321145921945572 0.10587380826473236 0.08325433731079102
2016-04-04 21:00:00	0.09532707184553146 0.09020404517650604 0.09124894440174103 0.09270864725112915 0.08921049535274506 0.11294156312942505 0.08814801275730133
2016-04-04 22:00:00	0.10632343590259552 0.11050813645124435 0.10415765643119812 0.10823377966880798 0.1046123281121254 0.13131409883499146 0.09760145097970963
2016-04-04 23:00:00	0.1269300878047943 0.12817811965942383 0.12335163354873657 0.13230076432228088 0.12016411870718002 0.1499999314546585 0.12048853188753128
2016-04-05 00:00:00	0.10918222367763519 0.10930591821670532 0.1074761375784874 0.1062539666891098 0.10324662923812866 0.12508195638656616 0.09971429407596588
2016-04-05 01:00:00	0.10690486431121826 0.10195155441761017 0.10207755118608475 0.09862811118364334 0.09839183837175369 0.1167721226811409 0.09849612414836884
2016-04-05 02:00:00	0.10512244701385498 0.10188313573598862 0.10228733718395233 0.09941577911376953 0.0977964848279953 0.11558117717504501 0.09788499772548676
2016-04-05 03:00:00	0.1076696515083313 0.10182874649763107 0.10008173435926437 0.09901866316795349 0.09894063323736191 0.11755876243114471 0.0975993275642395
2016-04-05 04:00:00	0.09919843077659607 0.09473343193531036 0.09538190066814423 0.0930144190788269 0.09187785536050797 0.11239534616470337 0.09183314442634583
2016-04-05 05:00:00	0.09522633254528046 0.09076358377933502 0.09171833842992783 0.09081525355577469 0.08868742734193802 0.11089740693569183 0.08830554783344269
2016-04-05 06:00:00	0.09330049157142639 0.08869136869907379 0.08981649577617645 0.09015946090221405 0.0872393399477005 0.11061924695968628 0.08654005825519562
2016-04-05 07:00:00	0.09060502052307129 0.08667941391468048 0.08791124820709229 0.08676889538764954 0.08461757004261017 0.10753041505813599 0.08440136909484863
2016-04-05 08:00:00	0.0906839370727539 0.08673831820487976 0.08796702325344086 0.08686815947294235 0.08469433337450027 0.10762085020542145 0.08446398377418518
2016-04-05 09:00:00	0.09102101624011993 0.08964808285236359 0.08883167803287506 0.08985598385334015 0.0867769792675972 0.11182230710983276 0.08584149181842804
2016-04-05 10:00:00	0.09397676587104797 0.0958683043718338 0.0921330377459526 0.09782926738262177 0.0938146710395813 0.1216924861073494 0.08987358957529068
2016-04-05 11:00:00	0.09839457273483276 0.10229145735502243 0.09744516760110855 0.10591621696949005 0.10408179461956024 0.13333356380462646 0.09681767225265503
2016-04-05 12:00:00	0.10401487350463867 0.10893803089857101 0.1028192788362503 0.1143694594502449 0.112191341817379 0.1439734548330307 0.10407856106758118
2016-04-05 13:00:00	0.109840989112854 0.11169614642858505 0.10560598224401474 0.11891067028045654 0.1115846335887909 0.14586332440376282 0.10789749026298523
2016-04-05 14:00:00	0.11163749545812607 0.10888900607824326 0.10495274513959885 0.11589106172323227 0.10536307841539383 0.1394651234149933 0.10748478770256042
2016-04-05 15:00:00	0.10453788936138153 0.10183905065059662 0.09887424111366272 0.10639748722314835 0.09709353744983673 0.12853503227233887 0.09943781793117523
2016-04-05 16:00:00	0.10150152444839478 0.09910962730646133 0.09661959111690521 0.10237356275320053 0.09424485266208649 0.12456543743610382 0.09664133936166763
2016-04-05 17:00:00	0.10409590601921082 0.09977712482213974 0.09828653186559677 0.10439552366733551 0.09696147590875626 0.12533020973205566 0.09754068404436111
2016-04-05 18:00:00	0.099225714802742 0.09337140619754791 0.09422378987073898 0.09689640998840332 0.09283018857240677 0.11662721633911133 0.09133759886026382
2016-04-05 19:00:00	0.09827636182308197 0.09257642924785614 0.0932023823261261 0.09618186950683594 0.09200987219810486 0.11640448868274689 0.09051847457885742
2016-04-05 20:00:00	0.0967356264591217 0.091274194419384 0.09227687865495682 0.09449933469295502 0.09061967581510544 0.11439167708158493 0.08931834995746613
2016-04-05 21:00:00	0.09709754586219788 0.09152556955814362 0.09250036627054214 0.09493567049503326 0.09093255549669266 0.11497040092945099 0.08955276757478714
2016-04-05 22:00:00	0.09606583416461945 0.09075547754764557 0.09177111834287643 0.09363791346549988 0.08992905914783478 0.11378813534975052 0.08873416483402252
2016-04-05 23:00:00	0.0979059487581253 0.09212897717952728 0.09307177364826202 0.09595254063606262 0.09171885251998901 0.1158967837691307 0.09019418060779572
2016-04-06 00:00:00	0.09776721149682999 0.09247805923223495 0.09338773041963577 0.09517914056777954 0.09179060906171799 0.11516247689723969 0.09011705219745636
2016-04-06 01:00:00	0.09713787585496902 0.09229148924350739 0.09315557777881622 0.0929383784532547 0.09047900140285492 0.11278073489665985 0.08986005187034607
2016-04-06 02:00:00	0.10313038527965546 0.09707142412662506 0.09748850762844086 0.09673967957496643 0.09578188508749008 0.11571323871612549 0.09462226182222366
2016-04-06 03:00:00	0.09856799244880676 0.09392048418521881 0.0946446880698204 0.09317435324192047 0.09149394929409027 0.11271326243877411 0.09120483696460724
2016-04-06 04:00:00	0.10066305100917816 0.09552483260631561 0.09616008400917053 0.09569678455591202 0.09350454807281494 0.11499081552028656 0.09288230538368225
2016-04-06 05:00:00	0.10028594732284546 0.09450364112854004 0.09526350349187851 0.09728133678436279 0.09363315999507904 0.11680643260478973 0.09230635315179825
2016-04-06 06:00:00	0.0970587283372879 0.09182555973529816 0.09275311231613159 0.09397123754024506 0.090674489736557 0.11392633616924286 0.08964504301548004
2016-04-06 07:00:00	0.09662555903196335 0.09240208566188812 0.09342554211616516 0.09397715330123901 0.09198808670043945 0.1132240891456604 0.08937350660562515
2016-04-06 08:00:00	0.09531205147504807 0.0917082130908966 0.09252144396305084 0.09249746799468994 0.09103401750326157 0.11312387883663177 0.0879918783903122
2016-04-06 09:00:00	0.107233427464962 0.11466044932603836 0.11132027208805084 0.10911635309457779 0.10584568977355957 0.12999489903450012 0.09951559454202652
2016-04-06 10:00:00	0.12892746925354004 0.1337752491235733 0.1230049580335617 0.12635119259357452 0.12171278148889542 0.14705486595630646 0.11852944642305374
2016-04-06 11:00:00	0.13485027849674225 0.1406412571668625 0.12669269740581512 0.1345098316669464 0.1274738907814026 0.1553896814584732 0.12192433327436447
2016-04-06 12:00:00	0.12405045330524445 0.1355498880147934 0.1253865510225296 0.1313793957233429 0.12487689405679703 0.1528606414794922 0.11459895223379135
2016-04-06 13:00:00	0.1211903765797615 0.12771040201187134 0.11894997209310532 0.1240025982260704 0.121311254799366 0.14745864272117615 0.11457503587007523
2016-04-06 14:00:00	0.1205531433224678 0.12082238495349884 0.11408486217260361 0.11955133080482483 0.11527680605649948 0.14113590121269226 0.11251608282327652
2016-04-06 15:00:00	0.11916838586330414 0.11900009959936142 0.11210589855909348 0.11997267603874207 0.1121007576584816 0.14119258522987366 0.1101844385266304
2016-04-06 16:00:00	0.11618441343307495 0.11522144079208374 0.10541103780269623 0.11649065464735031 0.10404784977436066 0.1324819028377533 0.10428334772586823
2016-04-06 17:00:00	0.13003526628017426 0.13242559134960175 0.11993254721164703 0.12844178080558777 0.11599019914865494 0.138727605342865 0.11073604226112366
2016-04-06 18:00:00	0.12352892756462097 0.12812742590904236 0.11700503528118134 0.12125495821237564 0.11077732592821121 0.12771093845367432 0.10040369629859924
2016-04-06 19:00:00	0.17146208882331848 0.16419605910778046 0.1335979700088501 0.1517983227968216 0.1413310468196869 0.17025360465049744 0.13846121728420258
2016-04-06 20:00:00	0.20737850666046143 0.20207610726356506 0.15828680992126465 0.18198880553245544 0.16638681292533875 0.2077522575855255 0.16391991078853607
2016-04-06 21:00:00	0.22419440746307373 0.21898256242275238 0.17003676295280457 0.1951717585325241 0.1772494912147522 0.2197195589542389 0.1720806360244751
2016-04-06 22:00:00	0.2402326762676239 0.23132747411727905 0.18209166824817657 0.20896512269973755 0.19001701474189758 0.23361855745315552 0.18578583002090454
2016-04-06 23:00:00	0.24765387177467346 0.23455971479415894 0.18660792708396912 0.21582603454589844 0.19646111130714417 0.23880627751350403 0.19239717721939087
2016-04-07 00:00:00	0.21535275876522064 0.20792463421821594 0.1664426624774933 0.19344960153102875 0.1771475076675415 0.2177656888961792 0.1725189983844757
2016-04-07 01:00:00	0.2435821294784546 0.23398873209953308 0.1871323585510254 0.21399562060832977 0.1941838562488556 0.2359268069267273 0.18730464577674866
2016-04-07 02:00:00	0.26903557777404785 0.2528534233570099 0.20378705859184265 0.2349691092967987 0.21286743879318237 0.2573744058609009 0.20865699648857117
2016-04-07 03:00:00	0.2940216064453125 0.2768440246582031 0.22123095393180847 0.25365737080574036 0.2295377552509308 0.27705299854278564 0.22341233491897583
2016-04-07 04:00:00	0.3076818585395813 0.29031166434288025 0.23255544900894165 0.2650185227394104 0.23996177315711975 0.28898024559020996 0.23354460299015045
2016-04-07 05:00:00	0.3097580075263977 0.29233384132385254 0.23207533359527588 0.26660650968551636 0.24266228079795837 0.29057908058166504 0.23443129658699036
2016-04-07 06:00:00	0.3173869252204895 0.30082425475120544 0.23685789108276367 0.272836297750473 0.2459506392478943 0.2971044182777405 0.23816803097724915
2016-04-07 07:00:00	0.3242626488208771 0.30972352623939514 0.24392792582511902 0.27918580174446106 0.2505446970462799 0.30063068866729736 0.2400090992450714
2016-04-07 08:00:00	0.32618963718414307 0.31114572286605835 0.2463286817073822 0.2812567353248596 0.25193968415260315 0.3014291226863861 0.24130025506019592
2016-04-07 09:00:00	0.3257092237472534 0.30898892879486084 0.24633514881134033 0.28118276596069336 0.2519998252391815 0.3012835383415222 0.24126744270324707
2016-04-07 10:00:00	0.35389041900634766 0.32863733172416687 0.26234692335128784 0.2985568642616272 0.2674323320388794 0.32041025161743164 0.2543056607246399
2016-04-07 11:00:00	0.37987375259399414 0.3490518033504486 0.2771575152873993 0.31598442792892456 0.282322496175766 0.33807438611984253 0.26475465297698975
2016-04-07 12:00:00	0.397216796875 0.36652666330337524 0.2884911894798279 0.3301916718482971 0.294230192899704 0.348934143781662 0.26820462942123413
2016-04-07 13:00:00	0.41284018754959106 0.3834325671195984 0.2986973524093628 0.34120357036590576 0.30294033885002136 0.3562212884426117 0.27335429191589355
2016-04-07 14:00:00	0.4235302209854126 0.38989847898483276 0.3061564862728119 0.35110294818878174 0.311566025018692 0.36683496832847595 0.28521278500556946
2016-04-07 15:00:00	0.46713805198669434 0.4206809103488922 0.33501192927360535 0.3856639266014099 0.34211406111717224 0.4047480523586273 0.3133181631565094
2016-04-07 16:00:00	0.4894712567329407 0.4363716244697571 0.3504054844379425 0.4038223624229431 0.3583941161632538 0.4250180423259735 0.3270707130432129
2016-04-07 17:00:00	0.4970077872276306 0.44291290640830994 0.3555666208267212 0.410791277885437 0.36408910155296326 0.4327317476272583 0.33204424381256104
2016-04-07 18:00:00	0.5275145173072815 0.4772341251373291 0.3777565360069275 0.43777477741241455 0.38577893376350403 0.45679426193237305 0.344436377286911
2016-04-07 19:00:00	0.560531497001648 0.5141434669494629 0.3996574878692627 0.4652266502380371 0.4078209400177002 0.48279550671577454 0.3597393333911896
2016-04-07 20:00:00	0.5741857290267944 0.5317702889442444 0.40787264704704285 0.4768303632736206 0.41704121232032776 0.4944040775299072 0.36792662739753723
2016-04-07 21:00:00	0.5627175569534302 0.5224107503890991 0.4008694589138031 0.46948307752609253 0.4111426770687103 0.4877399206161499 0.3654387891292572
2016-04-07 22:00:00	0.5629035234451294 0.525268018245697 0.4013684093952179 0.46940165758132935 0.4112221896648407 0.48648005723953247 0.3651505708694458
2016-04-07 23:00:00	0.5764532685279846 0.5382522344589233 0.41149166226387024 0.4808503985404968 0.4218800365924835 0.49721240997314453 0.37463223934173584
2016-04-08 00:00:00	0.4709188938140869 0.4357278048992157 0.33800971508026123 0.3944147229194641 0.3465344309806824 0.40914052724838257 0.32733750343322754
2016-04-08 01:00:00	0.44285017251968384 0.41379314661026 0.32276397943496704 0.37290483713150024 0.331253319978714 0.39464640617370605 0.31198930740356445
2016-04-08 02:00:00	0.43156200647354126 0.40443193912506104 0.3164491057395935 0.36336827278137207 0.3247586190700531 0.38662779331207275 0.3068169057369232
2016-04-08 03:00:00	0.4053611159324646 0.3794206380844116 0.2997530996799469 0.3422863483428955 0.3077440559864044 0.364352285861969 0.2935791313648224
2016-04-08 04:00:00	0.3828926682472229 0.35867780447006226 0.28646254539489746 0.32558679580688477 0.29420706629753113 0.34870678186416626 0.2827669382095337
2016-04-08 05:00:00	0.36492276191711426 0.34262827038764954 0.27556312084198 0.3108161687850952 0.2824907600879669 0.3345339000225067 0.27240708470344543
2016-04-08 06:00:00	0.34019067883491516 0.3193719685077667 0.25829756259918213 0.29320746660232544 0.2647853493690491 0.31247609853744507 0.25397101044654846
2016-04-08 07:00:00	0.29527390003204346 0.2799389660358429 0.23032447695732117 0.2616935968399048 0.2368340939283371 0.2768763601779938 0.22390073537826538
2016-04-08 08:00:00	0.27089372277259827 0.2625291347503662 0.22340625524520874 0.25415241718292236 0.229660302400589 0.26858454942703247 0.21500909328460693
2016-04-08 09:00:00	0.30443596839904785 0.2908323109149933 0.2518691420555115 0.2887958884239197 0.2641027867794037 0.30699291825294495 0.24961164593696594
2016-04-08 10:00:00	0.34541451930999756 0.3329005241394043 0.2844751477241516 0.33531510829925537 0.3088158369064331 0.35152116417884827 0.2874854505062103
2016-04-08 11:00:00	0.34174323081970215 0.3210775852203369 0.2751263380050659 0.330941379070282 0.3074229061603546 0.3606834411621094 0.2885502576828003
2016-04-08 12:00:00	0.3608017563819885 0.333156555891037 0.28954681754112244 0.3507533669471741 0.32648196816444397 0.38613343238830566 0.31197699904441833
2016-04-08 13:00:00	0.37131014466285706 0.3509633243083954 0.2988760471343994 0.35965052247047424 0.33325937390327454 0.38667964935302734 0.31037941575050354
2016-04-08 14:00:00	0.41399306058883667 0.40048104524612427 0.3480558395385742 0.41187453269958496 0.3865911066532135 0.4116738736629486 0.3685437738895416
2016-04-08 15:00:00	0.4511895179748535 0.4285312592983246 0.3788627088069916 0.45220261812210083 0.4248833954334259 0.44540145993232727 0.4036830961704254
2016-04-08 16:00:00	0.4664003252983093 0.4420032501220703 0.39256951212882996 0.47132939100265503 0.44109606742858887 0.4670098125934601 0.4243769347667694
2016-04-08 17:00:00	0.46660757064819336 0.44971686601638794 0.3994898498058319 0.47490906715393066 0.442060649394989 0.4674755334854126 0.43431195616722107
2016-04-08 18:00:00	0.4912135601043701 0.47809407114982605 0.4220412075519562 0.4988976716995239 0.4644142985343933 0.4880214333534241 0.45625215768814087
2016-04-08 19:00:00	0.5002471804618835 0.485739141702652 0.42491185665130615 0.5009716749191284 0.4651435911655426 0.4980338513851166 0.4527445137500763
