2016-04-01 05:00:00,0.16640529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009707384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039109826,0.0,0.0,0.0,0.01669026,0.0,0.062246006,0.0,0.0,0.011104327,0.0,0.12976784,0.0,0.0,0.0,0.0,0.0,0.00021743169,0.0,0.022795128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13960335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091833055,0.0,0.0,0.0,0.0,0.0,0.005580768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026229408,0.0,0.0,0.07827236,0.0,0.0,0.14493635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15339124,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-01 06:00:00,0.22276026,0.031341393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012390658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.070948176,0.0,0.0,0.0,0.0,0.0,0.080118716,0.0,0.0,0.063161865,0.0,0.1784378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05937317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17012975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1305046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011890644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044123605,0.0,0.0,0.018352315,0.0,0.0,0.19146845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19436345,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-01 07:00:00,0.28756264,0.057565127,0.0,0.0,0.01447615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03780914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056999475,0.0,0.0,0.0,0.0,0.102522865,0.0,0.0,0.0,0.0,0.0,0.080409735,0.0,0.0,0.12974173,0.0,0.22849831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10039269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22317159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15586725,0.0,0.0,0.0,0.0,0.0,0.0,0.020526502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06572253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025351964,0.0,0.0,0.0,0.24775852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25993773,0.0,0.0,0.0,0.0,0.021556474,0.0
2016-04-01 08:00:00,0.31629917,0.07751925,0.0,0.0,0.040637694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059885733,0.0,0.0,0.0,0.0,0.028825149,0.0,0.0,0.0,0.0,0.0,0.08177325,0.0,0.0,0.0,0.0,0.14228918,0.0,0.0,0.0,0.0,0.0,0.072181,0.0,0.0,0.20270616,0.0,0.2601601,0.0,0.0,0.0,0.0,0.04235833,0.0,0.0,0.15469597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27983683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18882893,0.0,0.0,0.0,0.0,0.014948484,0.0,0.06650135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.115519635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082848094,0.0,0.0,0.0,0.27520204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3040433,0.0,0.0,0.0,0.0,0.07038016,0.0
2016-04-01 09:00:00,0.3119881,0.030557174,0.0,0.0,0.069818094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043398783,0.0,0.0,0.0,0.0,0.049002886,0.0,0.0,0.0,0.0,0.0,0.17618589,0.0,0.0,0.0,0.0,0.17326494,0.0,0.0,0.0,0.0,0.0,0.019146498,0.0,0.0,0.26129332,0.0,0.25138563,0.0,0.0,0.0,0.0,0.08199846,0.0,0.0,0.1913949,0.0,0.019097075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31325495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20158955,0.0,0.0,0.0,0.0,0.043545026,0.0,0.09446001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15212598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019728094,0.0,0.0,0.0,0.11497364,0.03966981,0.0,0.0,0.29948705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2968237,0.0,0.0,0.0,0.0,0.0840658,0.0
2016-04-01 10:00:00,0.29611307,0.0,0.0,0.0,0.11064137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008744683,0.0,0.0,0.0,0.0,0.050616995,0.0,0.0,0.0,0.0,0.0,0.27642977,0.0,0.0,0.0,0.0,0.1931059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31793693,0.0,0.2264815,0.0,0.0,0.0,0.0,0.11119867,0.0,0.0,0.19258016,0.0,0.08534224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34062406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21431161,0.0,0.0,0.0,0.0,0.07146591,0.0,0.09690657,0.0,0.0,0.0,0.0,0.0035594255,0.0,0.0,0.1680906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014996491,0.0,0.0,0.0,0.13853914,0.13934594,0.0,0.0,0.32839322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.276797,0.0,0.0,0.0,0.0,0.070641585,0.0
2016-04-01 11:00:00,0.2810607,0.0,0.0,0.0,0.15613258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042321667,0.0,0.0,0.0,0.0,0.0,0.35259965,0.0,0.0,0.0,0.0,0.19623144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34885514,0.0,0.18880899,0.0,0.0,0.0,0.0,0.1209226,0.0,0.0,0.17317843,0.0,0.12983179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35426188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2213913,0.0,0.0,0.0,0.0,0.08437511,0.0,0.08152777,0.0,0.0,0.0,0.0,0.033325456,0.0,0.0,0.16830815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030253328,0.0,0.0,0.0,0.15256488,0.21690755,0.0,0.0,0.36288768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25071973,0.0,0.0,0.0,0.0,0.050480865,0.0
2016-04-01 12:00:00,0.23880833,0.0,0.0,0.0,0.17839256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031262515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0279731,0.0,0.023066655,0.0,0.0,0.0,0.0,0.0,0.39738846,0.0,0.0,0.0,0.0,0.1780209,0.0,0.0,0.0,0.003753378,0.0,0.0,0.0,0.0,0.34164384,0.0,0.12382214,0.0,0.0,0.0,0.0,0.104870535,0.0,0.0,0.12800908,0.0,0.1605113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32985407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20514855,0.0,0.0,0.0,0.0,0.081169724,0.0,0.064719066,0.0,0.0,0.0,0.0,0.050490506,0.0,0.0,0.14838696,0.0,0.0,0.013777129,0.0,0.0,0.0,0.0,0.0,0.048491538,0.0,0.0,0.0,0.1357328,0.2999486,0.0,0.0,0.3473825,0.0,0.0,0.0,0.0,0.0,0.004242193,0.0,0.20532939,0.0,0.0,0.0,0.0,0.012775607,0.0
2016-04-01 13:00:00,0.22724685,0.0,0.0,0.0,0.17789632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050496086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38478565,0.0,0.0,0.0,0.0,0.13288741,0.0,0.0,0.0,0.022659965,0.0,0.0,0.0,0.0,0.29010102,0.0,0.06353413,0.0,0.0,0.0,0.0,0.07555882,0.0,0.0,0.07561724,0.0,0.124148116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2986417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1687058,0.0,0.0,0.0,0.0,0.056020845,0.0,0.03468925,0.0,0.0,0.0,0.0,0.041811295,0.0,0.0,0.11853365,0.0,0.0,0.039611183,0.0,0.0,0.0,0.0,0.0,0.054428652,0.0,0.0,0.0,0.1202478,0.2773736,0.0,0.0,0.33466697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18083182,0.0,0.0,0.0,0.0,0.011961214,0.0
2016-04-01 14:00:00,0.26552802,0.0,0.0,0.0,0.1768462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056385525,0.0,0.0,0.014496043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3413817,0.0,0.0,0.0,0.0,0.10874722,0.0,0.0,0.0,0.019336697,0.0,0.0,0.0,0.0,0.26170182,0.0,0.067618266,0.0,0.0,0.0,0.0,0.060471185,0.0,0.0,0.071717486,0.0,0.06099935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30050746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16006865,0.0,0.0,0.0,0.0,0.043153096,0.0,0.014775749,0.0,0.0,0.0,0.0,0.025886782,0.0,0.0,0.1181122,0.0,0.0,0.034840025,0.0,0.0,0.0,0.0,0.0,0.05978337,0.0,0.0,0.0,0.13997102,0.20777297,0.0,0.0,0.3603589,0.0,0.0,0.020805933,0.0,0.0,0.0,0.0,0.22889335,0.0,0.0,0.0,0.0,0.040628813,0.0
